Processing Method,Classifier,Dataset,Overall accuracy,Sensitivity,Specificity,Average accuracy per fold,Patients correct ratio,Channels,Hyperparameters,Notes,Details
HFD,Linear SVM,PDP/PNP-RH,0.131578947,0.064903846,0.235074627,0.135489149,0.083333333,['Fp1'],0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PDP/PNP-RH,0.521929825,0.786057692,0.111940299,0.52316362,0.5,['Fpz'],0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PDP/PNP-RH,0.584795322,0.579326923,0.593283582,0.574180227,0.583333333,['Fp2'],0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PDP/PNP-RH,0.535087719,0.709134615,0.264925373,0.529453273,0.5,['F7'],0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PDP/PNP-RH,0.520467836,0.579326923,0.429104478,0.527521198,0.416666667,['F3'],0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PDP/PNP-RH,0.567251462,0.769230769,0.253731343,0.571090048,0.583333333,['F1'],0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PDP/PNP-RH,0.271929825,0.177884615,0.417910448,0.277905451,0.25,['Fz'],0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PDP/PNP-RH,0.521929825,0.382211538,0.73880597,0.538294046,0.5,['F2'],0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PDP/PNP-RH,0.514619883,0.514423077,0.514925373,0.504839181,0.5,['F4'],0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PDP/PNP-RH,0.592105263,0.622596154,0.544776119,0.598753388,0.583333333,['F8'],0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PDP/PNP-RH,0.505847953,0.346153846,0.753731343,0.517857412,0.5,['FC3'],0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PDP/PNP-RH,0.66374269,0.625,0.723880597,0.66886784,0.75,['FC1'],0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PDP/PNP-RH,0.390350877,0.384615385,0.399253731,0.399430032,0.333333333,['FCz'],0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PDP/PNP-RH,0.412280702,0.545673077,0.205223881,0.409461002,0.416666667,['FC2'],0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PDP/PNP-RH,0.368421053,0.46875,0.212686567,0.367032026,0.333333333,['FC4'],0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PDP/PNP-RH,0.581871345,0.615384615,0.529850746,0.565952001,0.583333333,['FC6'],0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PDP/PNP-RH,0.581871345,0.697115385,0.402985075,0.561577818,0.666666667,['T7'],0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PDP/PNP-RH,0.676900585,0.555288462,0.865671642,0.687674862,0.666666667,['C5'],0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PDP/PNP-RH,0.545321637,0.569711538,0.507462687,0.526225592,0.416666667,['C3'],0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PDP/PNP-RH,0.641812865,0.615384615,0.682835821,0.641010837,0.75,['C1'],0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PDP/PNP-RH,0.543859649,0.557692308,0.52238806,0.541482583,0.5,['Cz'],0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PDP/PNP-RH,0.606725146,0.576923077,0.652985075,0.603496879,0.666666667,['C2'],0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PDP/PNP-RH,0.51754386,0.637019231,0.332089552,0.51036774,0.583333333,['C4'],0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PDP/PNP-RH,0.543859649,0.689903846,0.317164179,0.525454833,0.583333333,['C6'],0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PDP/PNP-RH,0.691520468,0.509615385,0.973880597,0.688662477,0.666666667,['T8'],0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PDP/PNP-RH,0.445906433,0.478365385,0.395522388,0.449183905,0.416666667,['CP5'],0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PDP/PNP-RH,0.628654971,0.711538462,0.5,0.614513861,0.75,['CP3'],0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PDP/PNP-RH,0.451754386,0.519230769,0.347014925,0.440947048,0.5,['CP1'],0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PDP/PNP-RH,0.415204678,0.394230769,0.447761194,0.418852069,0.25,['CPz'],0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PDP/PNP-RH,0.630116959,0.704326923,0.514925373,0.619108805,0.75,['CP2'],0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PDP/PNP-RH,0.421052632,0.519230769,0.268656716,0.421530803,0.416666667,['CP4'],0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PDP/PNP-RH,0.549707602,0.528846154,0.582089552,0.561114608,0.5,['CP6'],0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PDP/PNP-RH,0.615497076,0.625,0.600746269,0.603517142,0.75,['P7'],0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PDP/PNP-RH,0.510233918,0.495192308,0.53358209,0.508367375,0.5,['P5'],0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PDP/PNP-RH,0.41374269,0.439903846,0.373134328,0.414096842,0.5,['P3'],0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PDP/PNP-RH,0.56871345,0.524038462,0.638059701,0.554848148,0.583333333,['P1'],0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PDP/PNP-RH,0.630116959,0.800480769,0.365671642,0.614799068,0.666666667,['Pz'],0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PDP/PNP-RH,0.485380117,0.521634615,0.429104478,0.484751209,0.5,['P2'],0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PDP/PNP-RH,0.442982456,0.528846154,0.309701493,0.427397198,0.333333333,['P4'],0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PDP/PNP-RH,0.618421053,0.512019231,0.78358209,0.623045617,0.666666667,['P6'],0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PDP/PNP-RH,0.50877193,0.545673077,0.451492537,0.508621344,0.5,['P8'],0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PDP/PNP-RH,0.40497076,0.350961538,0.48880597,0.409751563,0.333333333,['PO3'],0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PDP/PNP-RH,0.597953216,0.456730769,0.817164179,0.595550188,0.583333333,['POz'],0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PDP/PNP-RH,0.542397661,0.586538462,0.473880597,0.543228558,0.583333333,['PO4'],0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PDP/PNP-RH,0.671052632,0.776442308,0.507462687,0.661080998,0.75,['O1'],0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PDP/PNP-RH,0.624269006,0.704326923,0.5,0.629316291,0.75,['Oz'],0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PDP/PNP-RH,0.551169591,0.596153846,0.481343284,0.566667724,0.583333333,['O2'],0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PDP/PNP-RH,0.421052632,0.543269231,0.231343284,0.434124535,0.416666667,['FC5'],0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PDP/PNP-RH,0.57748538,0.730769231,0.339552239,0.583326736,0.666666667,"['T8', 'Fp1']",0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PDP/PNP-RH,0.573099415,0.4375,0.78358209,0.583964712,0.583333333,"['T8', 'Fpz']",0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PDP/PNP-RH,0.543859649,0.625,0.417910448,0.528468729,0.416666667,"['T8', 'Fp2']",0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PDP/PNP-RH,0.407894737,0.526442308,0.223880597,0.425006499,0.416666667,"['T8', 'F7']",0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PDP/PNP-RH,0.605263158,0.697115385,0.462686567,0.612217692,0.666666667,"['T8', 'F3']",0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PDP/PNP-RH,0.543859649,0.579326923,0.48880597,0.544494939,0.583333333,"['T8', 'F1']",0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PDP/PNP-RH,0.340643275,0.425480769,0.208955224,0.34646812,0.416666667,"['T8', 'Fz']",0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PDP/PNP-RH,0.406432749,0.230769231,0.679104478,0.416774546,0.333333333,"['T8', 'F2']",0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PDP/PNP-RH,0.43128655,0.461538462,0.384328358,0.439670484,0.416666667,"['T8', 'F4']",0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PDP/PNP-RH,0.542397661,0.730769231,0.25,0.526784813,0.5,"['T8', 'F8']",0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PDP/PNP-RH,0.635964912,0.887019231,0.246268657,0.61573755,0.666666667,"['T8', 'FC3']",0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PDP/PNP-RH,0.580409357,0.663461538,0.451492537,0.577645433,0.583333333,"['T8', 'FC1']",0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PDP/PNP-RH,0.58625731,0.552884615,0.638059701,0.592832331,0.5,"['T8', 'FCz']",0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PDP/PNP-RH,0.554093567,0.682692308,0.354477612,0.543338227,0.5,"['T8', 'FC2']",0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PDP/PNP-RH,0.479532164,0.663461538,0.194029851,0.477764444,0.416666667,"['T8', 'FC4']",0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PDP/PNP-RH,0.67251462,0.814903846,0.451492537,0.654879255,0.75,"['T8', 'FC6']",0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PDP/PNP-RH,0.374269006,0.288461538,0.507462687,0.375739637,0.333333333,"['T8', 'T7']",0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PDP/PNP-RH,0.539473684,0.608173077,0.432835821,0.537168237,0.75,"['T8', 'C5']",0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PDP/PNP-RH,0.574561404,0.685096154,0.402985075,0.574489775,0.666666667,"['T8', 'C3']",0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PDP/PNP-RH,0.49122807,0.596153846,0.328358209,0.487678445,0.416666667,"['T8', 'C1']",0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PDP/PNP-RH,0.542397661,0.586538462,0.473880597,0.532330677,0.5,"['T8', 'Cz']",0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PDP/PNP-RH,0.527777778,0.552884615,0.48880597,0.527520975,0.583333333,"['T8', 'C2']",0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PDP/PNP-RH,0.578947368,0.685096154,0.414179104,0.565226502,0.666666667,"['T8', 'C4']",0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PDP/PNP-RH,0.578947368,0.887019231,0.100746269,0.558818779,0.583333333,"['T8', 'C6']",0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PDP/PNP-RH,0.459064327,0.543269231,0.328358209,0.473099117,0.5,"['T8', 'CP5']",0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PDP/PNP-RH,0.467836257,0.605769231,0.253731343,0.458907764,0.333333333,"['T8', 'CP3']",0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PDP/PNP-RH,0.555555556,0.581730769,0.514925373,0.547953536,0.5,"['T8', 'CP1']",0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PDP/PNP-RH,0.542397661,0.545673077,0.537313433,0.542456642,0.5,"['T8', 'CPz']",0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PDP/PNP-RH,0.536549708,0.629807692,0.391791045,0.527833214,0.416666667,"['T8', 'CP2']",0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PDP/PNP-RH,0.567251462,0.71875,0.332089552,0.55279464,0.583333333,"['T8', 'CP4']",0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PDP/PNP-RH,0.570175439,0.759615385,0.276119403,0.550321558,0.5,"['T8', 'CP6']",0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PDP/PNP-RH,0.49122807,0.550480769,0.399253731,0.493634608,0.416666667,"['T8', 'P7']",0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PDP/PNP-RH,0.457602339,0.399038462,0.548507463,0.467325823,0.416666667,"['T8', 'P5']",0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PDP/PNP-RH,0.51754386,0.483173077,0.570895522,0.511888264,0.5,"['T8', 'P3']",0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PDP/PNP-RH,0.451754386,0.485576923,0.399253731,0.444863892,0.416666667,"['T8', 'P1']",0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PDP/PNP-RH,0.390350877,0.521634615,0.186567164,0.385264248,0.166666667,"['T8', 'Pz']",0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PDP/PNP-RH,0.580409357,0.721153846,0.361940299,0.564842877,0.583333333,"['T8', 'P2']",0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PDP/PNP-RH,0.574561404,0.762019231,0.28358209,0.558087237,0.5,"['T8', 'P4']",0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PDP/PNP-RH,0.507309942,0.478365385,0.552238806,0.518851059,0.666666667,"['T8', 'P6']",0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PDP/PNP-RH,0.653508772,0.766826923,0.47761194,0.643829101,0.666666667,"['T8', 'P8']",0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PDP/PNP-RH,0.592105263,0.769230769,0.317164179,0.580510943,0.5,"['T8', 'PO3']",0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PDP/PNP-RH,0.445906433,0.34375,0.604477612,0.446232557,0.333333333,"['T8', 'POz']",0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PDP/PNP-RH,0.600877193,0.677884615,0.481343284,0.595147668,0.666666667,"['T8', 'PO4']",0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PDP/PNP-RH,0.600877193,0.752403846,0.365671642,0.588394876,0.666666667,"['T8', 'O1']",0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PDP/PNP-RH,0.744152047,0.853365385,0.574626866,0.734157546,0.916666667,"['T8', 'Oz']",0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PDP/PNP-RH,0.393274854,0.379807692,0.414179104,0.401207679,0.416666667,"['T8', 'O2']",0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PDP/PNP-RH,0.428362573,0.247596154,0.708955224,0.434425619,0.416666667,"['T8', 'FC5']",0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PDP/PNP-RH,0.574561404,0.721153846,0.347014925,0.566470486,0.416666667,"['T8', 'Oz', 'Fp1']",0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PDP/PNP-RH,0.469298246,0.480769231,0.451492537,0.483212535,0.5,"['T8', 'Oz', 'Fpz']",0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PDP/PNP-RH,0.349415205,0.262019231,0.485074627,0.356177108,0.333333333,"['T8', 'Oz', 'Fp2']",0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PDP/PNP-RH,0.600877193,0.680288462,0.47761194,0.608991728,0.666666667,"['T8', 'Oz', 'F7']",0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PDP/PNP-RH,0.466374269,0.444711538,0.5,0.458682389,0.666666667,"['T8', 'Oz', 'F3']",0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PDP/PNP-RH,0.464912281,0.490384615,0.425373134,0.469635122,0.5,"['T8', 'Oz', 'F1']",0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PDP/PNP-RH,0.451754386,0.524038462,0.339552239,0.450207209,0.5,"['T8', 'Oz', 'Fz']",0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PDP/PNP-RH,0.552631579,0.524038462,0.597014925,0.553891311,0.583333333,"['T8', 'Oz', 'F2']",0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PDP/PNP-RH,0.565789474,0.653846154,0.429104478,0.563183917,0.583333333,"['T8', 'Oz', 'F4']",0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PDP/PNP-RH,0.435672515,0.411057692,0.473880597,0.418319536,0.416666667,"['T8', 'Oz', 'F8']",0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PDP/PNP-RH,0.377192982,0.329326923,0.451492537,0.397307933,0.416666667,"['T8', 'Oz', 'FC3']",0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PDP/PNP-RH,0.293859649,0.211538462,0.421641791,0.308753905,0.25,"['T8', 'Oz', 'FC1']",0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PDP/PNP-RH,0.488304094,0.552884615,0.388059701,0.480093291,0.333333333,"['T8', 'Oz', 'FCz']",0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PDP/PNP-RH,0.476608187,0.319711538,0.720149254,0.488285424,0.583333333,"['T8', 'Oz', 'FC2']",0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PDP/PNP-RH,0.435672515,0.286057692,0.667910448,0.447200866,0.416666667,"['T8', 'Oz', 'FC4']",0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PDP/PNP-RH,0.485380117,0.399038462,0.619402985,0.495094306,0.416666667,"['T8', 'Oz', 'FC6']",0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PDP/PNP-RH,0.476608187,0.46875,0.48880597,0.483583918,0.5,"['T8', 'Oz', 'T7']",0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PDP/PNP-RH,0.551169591,0.536057692,0.574626866,0.548746606,0.416666667,"['T8', 'Oz', 'C5']",0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PDP/PNP-RH,0.58625731,0.65625,0.47761194,0.58730302,0.583333333,"['T8', 'Oz', 'C3']",0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PDP/PNP-RH,0.494152047,0.560096154,0.391791045,0.488723631,0.416666667,"['T8', 'Oz', 'C1']",0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PDP/PNP-RH,0.504385965,0.564903846,0.410447761,0.507180883,0.5,"['T8', 'Oz', 'Cz']",0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PDP/PNP-RH,0.464912281,0.420673077,0.53358209,0.460539367,0.333333333,"['T8', 'Oz', 'C2']",0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PDP/PNP-RH,0.558479532,0.615384615,0.470149254,0.549372966,0.75,"['T8', 'Oz', 'C4']",0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PDP/PNP-RH,0.5,0.516826923,0.473880597,0.500096623,0.5,"['T8', 'Oz', 'C6']",0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PDP/PNP-RH,0.459064327,0.418269231,0.52238806,0.462182246,0.5,"['T8', 'Oz', 'CP5']",0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PDP/PNP-RH,0.692982456,0.675480769,0.720149254,0.699111626,0.833333333,"['T8', 'Oz', 'CP3']",0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PDP/PNP-RH,0.706140351,0.759615385,0.623134328,0.714256889,0.833333333,"['T8', 'Oz', 'CP1']",0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PDP/PNP-RH,0.551169591,0.649038462,0.399253731,0.556040352,0.583333333,"['T8', 'Oz', 'CPz']",0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PDP/PNP-RH,0.514619883,0.550480769,0.458955224,0.523013849,0.583333333,"['T8', 'Oz', 'CP2']",0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PDP/PNP-RH,0.365497076,0.509615385,0.141791045,0.357505072,0.25,"['T8', 'Oz', 'CP4']",0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PDP/PNP-RH,0.535087719,0.605769231,0.425373134,0.53035918,0.5,"['T8', 'Oz', 'CP6']",0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PDP/PNP-RH,0.407894737,0.367788462,0.470149254,0.415883897,0.333333333,"['T8', 'Oz', 'P7']",0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PDP/PNP-RH,0.30994152,0.266826923,0.376865672,0.311293943,0.083333333,"['T8', 'Oz', 'P5']",0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PDP/PNP-RH,0.442982456,0.516826923,0.328358209,0.427362562,0.333333333,"['T8', 'Oz', 'P3']",0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PDP/PNP-RH,0.457602339,0.370192308,0.593283582,0.467790228,0.5,"['T8', 'Oz', 'P1']",0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PDP/PNP-RH,0.448830409,0.492788462,0.380597015,0.435517785,0.5,"['T8', 'Oz', 'Pz']",0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PDP/PNP-RH,0.448830409,0.358173077,0.589552239,0.452234985,0.416666667,"['T8', 'Oz', 'P2']",0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PDP/PNP-RH,0.581871345,0.581730769,0.582089552,0.592517103,0.75,"['T8', 'Oz', 'P4']",0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PDP/PNP-RH,0.545321637,0.663461538,0.361940299,0.551653469,0.583333333,"['T8', 'Oz', 'P6']",0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PDP/PNP-RH,0.461988304,0.485576923,0.425373134,0.467156449,0.333333333,"['T8', 'Oz', 'P8']",0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PDP/PNP-RH,0.630116959,0.778846154,0.399253731,0.623038977,0.666666667,"['T8', 'Oz', 'PO3']",0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PDP/PNP-RH,0.578947368,0.526442308,0.660447761,0.577667284,0.583333333,"['T8', 'Oz', 'POz']",0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PDP/PNP-RH,0.451754386,0.451923077,0.451492537,0.465494018,0.5,"['T8', 'Oz', 'PO4']",0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PDP/PNP-RH,0.356725146,0.322115385,0.410447761,0.361388182,0.25,"['T8', 'Oz', 'O1']",0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PDP/PNP-RH,0.573099415,0.711538462,0.358208955,0.565668202,0.666666667,"['T8', 'Oz', 'O2']",0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PDP/PNP-RH,0.245614035,0.375,0.044776119,0.24141666,0.25,"['T8', 'Oz', 'FC5']",0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PDP/PNP-RH,0.513157895,0.382211538,0.71641791,0.530349121,0.583333333,['Fp1'],0.125,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PDP/PNP-RH,0.542397661,0.382211538,0.791044776,0.531473675,0.583333333,['Fpz'],0.125,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PDP/PNP-RH,0.624269006,0.730769231,0.458955224,0.609189052,0.666666667,['Fp2'],0.125,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PDP/PNP-RH,0.573099415,0.649038462,0.455223881,0.564005664,0.583333333,['F7'],0.125,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
