Processing Method,Classifier,Dataset,Overall accuracy,Sensitivity,Specificity,Average accuracy per fold,Patients correct ratio,Channels,Hyperparameters,Notes,Details
HFD,Linear SVM,PP/PDP-L,0.600308642,0.602150538,0.598915989,0.610998048,0.666666667,"['C6', 'F7', 'C3']",0.125,"{""window start"": 1, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PDP-L,0.598765432,0.577060932,0.615176152,0.606961393,0.583333333,"['C6', 'F7', 'C1']",0.125,"{""window start"": 1, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PDP-L,0.473765432,0.379928315,0.544715447,0.471517252,0.5,"['C6', 'F7', 'Cz']",0.125,"{""window start"": 1, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PDP-L,0.419753086,0.247311828,0.550135501,0.42811858,0.416666667,"['C6', 'F7', 'C2']",0.125,"{""window start"": 1, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PDP-L,0.699074074,0.70609319,0.693766938,0.693076063,0.833333333,"['C6', 'F7', 'C4']",0.125,"{""window start"": 1, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PDP-L,0.726851852,0.770609319,0.693766938,0.727261276,0.75,"['C6', 'F7', 'T8']",0.125,"{""window start"": 1, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PDP-L,0.527777778,0.58781362,0.482384824,0.532677604,0.583333333,"['C6', 'F7', 'CP5']",0.125,"{""window start"": 1, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PDP-L,0.665123457,0.781362007,0.577235772,0.650225926,0.666666667,"['C6', 'F7', 'CP3']",0.125,"{""window start"": 1, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PDP-L,0.686728395,0.874551971,0.544715447,0.686502043,0.666666667,"['C6', 'F7', 'CP1']",0.125,"{""window start"": 1, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PDP-L,0.436728395,0.340501792,0.509485095,0.446086724,0.416666667,"['C6', 'F7', 'CPz']",0.125,"{""window start"": 1, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PDP-L,0.509259259,0.516129032,0.504065041,0.523302792,0.583333333,"['C6', 'F7', 'CP2']",0.125,"{""window start"": 1, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PDP-L,0.640432099,0.774193548,0.539295393,0.632359543,0.75,"['C6', 'F7', 'CP4']",0.125,"{""window start"": 1, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PDP-L,0.62345679,0.555555556,0.674796748,0.621437743,0.666666667,"['C6', 'F7', 'CP6']",0.125,"{""window start"": 1, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PDP-L,0.544753086,0.555555556,0.536585366,0.539387045,0.5,"['C6', 'F7', 'P7']",0.125,"{""window start"": 1, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PDP-L,0.481481481,0.379928315,0.558265583,0.478131781,0.5,"['C6', 'F7', 'P5']",0.125,"{""window start"": 1, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PDP-L,0.520061728,0.426523297,0.590785908,0.534521805,0.583333333,"['C6', 'F7', 'P3']",0.125,"{""window start"": 1, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PDP-L,0.524691358,0.508960573,0.536585366,0.511685827,0.416666667,"['C6', 'F7', 'P1']",0.125,"{""window start"": 1, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PDP-L,0.526234568,0.684587814,0.406504065,0.53203821,0.583333333,"['C6', 'F7', 'Pz']",0.125,"{""window start"": 1, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PDP-L,0.560185185,0.752688172,0.414634146,0.54552035,0.583333333,"['C6', 'F7', 'P2']",0.125,"{""window start"": 1, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PDP-L,0.479938272,0.071684588,0.788617886,0.494027521,0.5,"['C6', 'F7', 'P4']",0.125,"{""window start"": 1, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PDP-L,0.532407407,0.254480287,0.742547425,0.532253232,0.5,"['C6', 'F7', 'P6']",0.125,"{""window start"": 1, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PDP-L,0.611111111,0.47311828,0.715447154,0.618491923,0.666666667,"['C6', 'F7', 'P8']",0.125,"{""window start"": 1, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PDP-L,0.472222222,0.688172043,0.308943089,0.461785906,0.5,"['C6', 'F7', 'PO3']",0.125,"{""window start"": 1, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PDP-L,0.479938272,0.329749104,0.593495935,0.486403303,0.416666667,"['C6', 'F7', 'POz']",0.125,"{""window start"": 1, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PDP-L,0.515432099,0.451612903,0.563685637,0.522791104,0.583333333,"['C6', 'F7', 'PO4']",0.125,"{""window start"": 1, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PDP-L,0.481481481,0.487455197,0.47696477,0.496626495,0.5,"['C6', 'F7', 'O1']",0.125,"{""window start"": 1, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PDP-L,0.475308642,0.440860215,0.501355014,0.481112509,0.583333333,"['C6', 'F7', 'Oz']",0.125,"{""window start"": 1, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PDP-L,0.649691358,0.720430108,0.596205962,0.642417209,0.583333333,"['C6', 'F7', 'O2']",0.125,"{""window start"": 1, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PDP-L,0.563271605,0.598566308,0.536585366,0.567127987,0.666666667,"['C6', 'F7', 'FC5']",0.125,"{""window start"": 1, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PDP-L,0.384259259,0.365591398,0.398373984,0.382382328,0.416666667,['Fp1'],0.15,"{""window start"": 1, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PDP-L,0.382716049,0.562724014,0.246612466,0.383650979,0.416666667,['Fpz'],0.15,"{""window start"": 1, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PDP-L,0.669753086,0.534050179,0.772357724,0.669908877,0.75,['Fp2'],0.15,"{""window start"": 1, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PDP-L,0.344135802,0.207885305,0.447154472,0.364356862,0.333333333,['F7'],0.15,"{""window start"": 1, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PDP-L,0.666666667,0.41218638,0.859078591,0.673826033,0.666666667,['F3'],0.15,"{""window start"": 1, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PDP-L,0.259259259,0.182795699,0.317073171,0.252392768,0.25,['F1'],0.15,"{""window start"": 1, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PDP-L,0.470679012,0.70609319,0.292682927,0.464689557,0.416666667,['Fz'],0.15,"{""window start"": 1, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PDP-L,0.442901235,0.720430108,0.233062331,0.44205371,0.416666667,['F2'],0.15,"{""window start"": 1, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PDP-L,0.612654321,0.46953405,0.720867209,0.609348235,0.75,['F4'],0.15,"{""window start"": 1, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PDP-L,0.62808642,0.713261649,0.563685637,0.622389135,0.583333333,['F8'],0.15,"{""window start"": 1, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PDP-L,0.447530864,0.197132616,0.636856369,0.447150072,0.583333333,['FC3'],0.15,"{""window start"": 1, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PDP-L,0.432098765,0.774193548,0.173441734,0.420507751,0.416666667,['FC1'],0.15,"{""window start"": 1, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PDP-L,0.429012346,0.817204301,0.135501355,0.420809061,0.333333333,['FCz'],0.15,"{""window start"": 1, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PDP-L,0.425925926,0.724014337,0.200542005,0.416138981,0.416666667,['FC2'],0.15,"{""window start"": 1, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PDP-L,0.523148148,0.591397849,0.471544715,0.516400085,0.416666667,['FC4'],0.15,"{""window start"": 1, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PDP-L,0.36882716,0.401433692,0.344173442,0.37288105,0.333333333,['FC6'],0.15,"{""window start"": 1, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PDP-L,0.625,0.594982079,0.647696477,0.624709552,0.583333333,['T7'],0.15,"{""window start"": 1, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PDP-L,0.526234568,0.64874552,0.433604336,0.515295143,0.5,['C5'],0.15,"{""window start"": 1, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PDP-L,0.600308642,0.41218638,0.742547425,0.615478903,0.666666667,['C3'],0.15,"{""window start"": 1, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PDP-L,0.421296296,0.577060932,0.303523035,0.407503226,0.416666667,['C1'],0.15,"{""window start"": 1, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PDP-L,0.532407407,0.795698925,0.333333333,0.530883781,0.583333333,['Cz'],0.15,"{""window start"": 1, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PDP-L,0.444444444,0.720430108,0.235772358,0.451462587,0.5,['C2'],0.15,"{""window start"": 1, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PDP-L,0.405864198,0.283154122,0.498644986,0.410763271,0.416666667,['C4'],0.15,"{""window start"": 1, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PDP-L,0.646604938,0.76344086,0.558265583,0.64317082,0.583333333,['C6'],0.15,"{""window start"": 1, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PDP-L,0.742283951,0.695340502,0.777777778,0.744405589,0.75,['T8'],0.15,"{""window start"": 1, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PDP-L,0.50617284,0.684587814,0.371273713,0.499466238,0.5,['CP5'],0.15,"{""window start"": 1, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PDP-L,0.445987654,0.663082437,0.281842818,0.445007286,0.416666667,['CP3'],0.15,"{""window start"": 1, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PDP-L,0.405864198,0.698924731,0.184281843,0.406552694,0.416666667,['CP1'],0.15,"{""window start"": 1, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PDP-L,0.774691358,0.788530466,0.764227642,0.758825335,0.75,['CPz'],0.15,"{""window start"": 1, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PDP-L,0.533950617,0.47311828,0.579945799,0.529469861,0.666666667,['CP2'],0.15,"{""window start"": 1, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PDP-L,0.438271605,0.709677419,0.233062331,0.439222082,0.5,['CP4'],0.15,"{""window start"": 1, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PDP-L,0.515432099,0.458781362,0.558265583,0.51328234,0.5,['CP6'],0.15,"{""window start"": 1, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PDP-L,0.467592593,0.584229391,0.379403794,0.463204431,0.416666667,['P7'],0.15,"{""window start"": 1, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PDP-L,0.577160494,0.88172043,0.346883469,0.573270253,0.666666667,['P5'],0.15,"{""window start"": 1, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PDP-L,0.425925926,0.383512545,0.45799458,0.424350948,0.416666667,['P3'],0.15,"{""window start"": 1, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PDP-L,0.555555556,0.440860215,0.642276423,0.559774543,0.666666667,['P1'],0.15,"{""window start"": 1, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PDP-L,0.507716049,0.078853047,0.83197832,0.524729402,0.5,['Pz'],0.15,"{""window start"": 1, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PDP-L,0.49537037,0.465949821,0.517615176,0.508929758,0.5,['P2'],0.15,"{""window start"": 1, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PDP-L,0.510802469,0.802867384,0.2899729,0.503531454,0.583333333,['P4'],0.15,"{""window start"": 1, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PDP-L,0.447530864,0.250896057,0.596205962,0.450242336,0.416666667,['P6'],0.15,"{""window start"": 1, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PDP-L,0.649691358,0.347670251,0.87804878,0.658456355,0.666666667,['P8'],0.15,"{""window start"": 1, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PDP-L,0.287037037,0.275985663,0.295392954,0.283537378,0.166666667,['PO3'],0.15,"{""window start"": 1, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PDP-L,0.395061728,0.146953405,0.582655827,0.38946956,0.5,['POz'],0.15,"{""window start"": 1, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PDP-L,0.481481481,0.727598566,0.295392954,0.478000938,0.5,['PO4'],0.15,"{""window start"": 1, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PDP-L,0.410493827,0.534050179,0.317073171,0.4031883,0.25,['O1'],0.15,"{""window start"": 1, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PDP-L,0.595679012,0.512544803,0.658536585,0.588301808,0.583333333,['Oz'],0.15,"{""window start"": 1, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PDP-L,0.37191358,0.369175627,0.37398374,0.368597961,0.333333333,['O2'],0.15,"{""window start"": 1, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PDP-L,0.304012346,0.376344086,0.249322493,0.31952381,0.333333333,['FC5'],0.15,"{""window start"": 1, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PDP-L,0.419753086,0.272401434,0.531165312,0.42537892,0.416666667,"['CPz', 'Fp1']",0.15,"{""window start"": 1, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PDP-L,0.478395062,0.634408602,0.360433604,0.468216993,0.5,"['CPz', 'Fpz']",0.15,"{""window start"": 1, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PDP-L,0.529320988,0.573476703,0.495934959,0.53257309,0.5,"['CPz', 'Fp2']",0.15,"{""window start"": 1, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PDP-L,0.546296296,0.752688172,0.390243902,0.562120402,0.583333333,"['CPz', 'F7']",0.15,"{""window start"": 1, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PDP-L,0.472222222,0.336917563,0.574525745,0.481295495,0.416666667,"['CPz', 'F3']",0.15,"{""window start"": 1, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PDP-L,0.601851852,0.627240143,0.582655827,0.594361963,0.666666667,"['CPz', 'F1']",0.15,"{""window start"": 1, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PDP-L,0.429012346,0.53046595,0.352303523,0.422288381,0.416666667,"['CPz', 'Fz']",0.15,"{""window start"": 1, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PDP-L,0.330246914,0.455197133,0.235772358,0.329660504,0.25,"['CPz', 'F2']",0.15,"{""window start"": 1, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PDP-L,0.433641975,0.440860215,0.428184282,0.436709823,0.416666667,"['CPz', 'F4']",0.15,"{""window start"": 1, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PDP-L,0.399691358,0.143369176,0.593495935,0.403000633,0.5,"['CPz', 'F8']",0.15,"{""window start"": 1, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PDP-L,0.424382716,0.344086022,0.485094851,0.423357673,0.333333333,"['CPz', 'FC3']",0.15,"{""window start"": 1, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PDP-L,0.560185185,0.422939068,0.66395664,0.567761435,0.583333333,"['CPz', 'FC1']",0.15,"{""window start"": 1, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PDP-L,0.398148148,0.494623656,0.325203252,0.395182527,0.25,"['CPz', 'FCz']",0.15,"{""window start"": 1, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PDP-L,0.36882716,0.494623656,0.273712737,0.366883869,0.416666667,"['CPz', 'FC2']",0.15,"{""window start"": 1, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PDP-L,0.50154321,0.329749104,0.631436314,0.50196338,0.666666667,"['CPz', 'FC4']",0.15,"{""window start"": 1, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PDP-L,0.521604938,0.419354839,0.598915989,0.518861118,0.75,"['CPz', 'FC6']",0.15,"{""window start"": 1, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PDP-L,0.555555556,0.491039427,0.604336043,0.552788215,0.583333333,"['CPz', 'T7']",0.15,"{""window start"": 1, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PDP-L,0.419753086,0.491039427,0.365853659,0.423721649,0.5,"['CPz', 'C5']",0.15,"{""window start"": 1, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PDP-L,0.458333333,0.229390681,0.631436314,0.451721393,0.333333333,"['CPz', 'C3']",0.15,"{""window start"": 1, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PDP-L,0.308641975,0.275985663,0.333333333,0.303518796,0.25,"['CPz', 'C1']",0.15,"{""window start"": 1, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PDP-L,0.427469136,0.397849462,0.449864499,0.431272218,0.5,"['CPz', 'Cz']",0.15,"{""window start"": 1, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PDP-L,0.532407407,0.555555556,0.514905149,0.537555791,0.5,"['CPz', 'C2']",0.15,"{""window start"": 1, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PDP-L,0.535493827,0.415770609,0.62601626,0.5378827,0.5,"['CPz', 'C4']",0.15,"{""window start"": 1, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PDP-L,0.638888889,0.53046595,0.720867209,0.636894554,0.75,"['CPz', 'C6']",0.15,"{""window start"": 1, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PDP-L,0.458333333,0.695340502,0.279132791,0.446049091,0.5,"['CPz', 'T8']",0.15,"{""window start"": 1, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PDP-L,0.424382716,0.172043011,0.615176152,0.422286086,0.333333333,"['CPz', 'CP5']",0.15,"{""window start"": 1, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PDP-L,0.492283951,0.290322581,0.64498645,0.488075,0.5,"['CPz', 'CP3']",0.15,"{""window start"": 1, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PDP-L,0.439814815,0.591397849,0.325203252,0.424609508,0.416666667,"['CPz', 'CP1']",0.15,"{""window start"": 1, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PDP-L,0.601851852,0.609318996,0.596205962,0.601636422,0.583333333,"['CPz', 'CP2']",0.15,"{""window start"": 1, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PDP-L,0.464506173,0.455197133,0.471544715,0.469930205,0.5,"['CPz', 'CP4']",0.15,"{""window start"": 1, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PDP-L,0.586419753,0.698924731,0.501355014,0.577582527,0.583333333,"['CPz', 'CP6']",0.15,"{""window start"": 1, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PDP-L,0.435185185,0.390681004,0.468834688,0.44274708,0.333333333,"['CPz', 'P7']",0.15,"{""window start"": 1, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PDP-L,0.421296296,0.451612903,0.398373984,0.422529777,0.333333333,"['CPz', 'P5']",0.15,"{""window start"": 1, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PDP-L,0.638888889,0.64874552,0.631436314,0.633230334,0.666666667,"['CPz', 'P3']",0.15,"{""window start"": 1, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PDP-L,0.516975309,0.741935484,0.346883469,0.514418114,0.5,"['CPz', 'P1']",0.15,"{""window start"": 1, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PDP-L,0.50308642,0.508960573,0.498644986,0.49485086,0.416666667,"['CPz', 'Pz']",0.15,"{""window start"": 1, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PDP-L,0.217592593,0.247311828,0.195121951,0.214415568,0.083333333,"['CPz', 'P2']",0.15,"{""window start"": 1, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PDP-L,0.561728395,0.401433692,0.682926829,0.565044107,0.666666667,"['CPz', 'P4']",0.15,"{""window start"": 1, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PDP-L,0.450617284,0.508960573,0.406504065,0.463927551,0.5,"['CPz', 'P6']",0.15,"{""window start"": 1, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PDP-L,0.450617284,0.52688172,0.39295393,0.450671589,0.583333333,"['CPz', 'P8']",0.15,"{""window start"": 1, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PDP-L,0.541666667,0.426523297,0.628726287,0.547102,0.583333333,"['CPz', 'PO3']",0.15,"{""window start"": 1, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PDP-L,0.37962963,0.23297491,0.490514905,0.385336506,0.25,"['CPz', 'POz']",0.15,"{""window start"": 1, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PDP-L,0.396604938,0.46953405,0.341463415,0.402534783,0.333333333,"['CPz', 'PO4']",0.15,"{""window start"": 1, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PDP-L,0.36882716,0.426523297,0.325203252,0.36748858,0.416666667,"['CPz', 'O1']",0.15,"{""window start"": 1, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PDP-L,0.307098765,0.379928315,0.25203252,0.296158573,0.166666667,"['CPz', 'Oz']",0.15,"{""window start"": 1, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PDP-L,0.436728395,0.458781362,0.420054201,0.442962707,0.333333333,"['CPz', 'O2']",0.15,"{""window start"": 1, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PDP-L,0.456790123,0.308243728,0.569105691,0.472436991,0.416666667,"['CPz', 'FC5']",0.15,"{""window start"": 1, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PDP-L,0.304012346,0.308243728,0.300813008,0.299853909,0.333333333,['Fp1'],0.175,"{""window start"": 1, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PDP-L,0.592592593,0.720430108,0.495934959,0.575942806,0.583333333,['Fpz'],0.175,"{""window start"": 1, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PDP-L,0.288580247,0.279569892,0.295392954,0.293951235,0.416666667,['Fp2'],0.175,"{""window start"": 1, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PDP-L,0.532407407,0.29390681,0.712737127,0.549395944,0.583333333,['F7'],0.175,"{""window start"": 1, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PDP-L,0.467592593,0.340501792,0.563685637,0.467403676,0.416666667,['F3'],0.175,"{""window start"": 1, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PDP-L,0.469135802,0.336917563,0.569105691,0.464133589,0.5,['F1'],0.175,"{""window start"": 1, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PDP-L,0.604938272,0.548387097,0.647696477,0.601662102,0.583333333,['Fz'],0.175,"{""window start"": 1, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PDP-L,0.37654321,0.781362007,0.070460705,0.36663018,0.333333333,['F2'],0.175,"{""window start"": 1, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PDP-L,0.464506173,0.555555556,0.395663957,0.466727373,0.5,['F4'],0.175,"{""window start"": 1, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PDP-L,0.492283951,0.318996416,0.623306233,0.477405791,0.416666667,['F8'],0.175,"{""window start"": 1, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PDP-L,0.535493827,0.444444444,0.604336043,0.518890601,0.5,['FC3'],0.175,"{""window start"": 1, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PDP-L,0.574074074,0.720430108,0.463414634,0.5460069,0.583333333,['FC1'],0.175,"{""window start"": 1, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PDP-L,0.461419753,0.340501792,0.552845528,0.445794724,0.5,['FCz'],0.175,"{""window start"": 1, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PDP-L,0.475308642,0.853046595,0.189701897,0.478134279,0.5,['FC2'],0.175,"{""window start"": 1, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PDP-L,0.609567901,0.874551971,0.409214092,0.585703072,0.583333333,['FC4'],0.175,"{""window start"": 1, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PDP-L,0.396604938,0.448028674,0.357723577,0.396525305,0.333333333,['FC6'],0.175,"{""window start"": 1, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PDP-L,0.663580247,0.738351254,0.60704607,0.661095146,0.666666667,['T7'],0.175,"{""window start"": 1, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PDP-L,0.459876543,0.534050179,0.403794038,0.4503342,0.333333333,['C5'],0.175,"{""window start"": 1, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PDP-L,0.208333333,0.365591398,0.089430894,0.206109314,0.083333333,['C3'],0.175,"{""window start"": 1, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PDP-L,0.456790123,0.430107527,0.47696477,0.468764306,0.333333333,['C1'],0.175,"{""window start"": 1, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PDP-L,0.49382716,0.003584229,0.864498645,0.507021605,0.5,['Cz'],0.175,"{""window start"": 1, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PDP-L,0.570987654,0.433691756,0.674796748,0.574617001,0.583333333,['C2'],0.175,"{""window start"": 1, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PDP-L,0.475308642,0.784946237,0.241192412,0.470906694,0.5,['C4'],0.175,"{""window start"": 1, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PDP-L,0.615740741,0.738351254,0.52303523,0.616158116,0.583333333,['C6'],0.175,"{""window start"": 1, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PDP-L,0.425925926,0.422939068,0.428184282,0.428834414,0.333333333,['T8'],0.175,"{""window start"": 1, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PDP-L,0.433641975,0.254480287,0.569105691,0.434485926,0.333333333,['CP5'],0.175,"{""window start"": 1, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PDP-L,0.479938272,0.681003584,0.327913279,0.469882581,0.583333333,['CP3'],0.175,"{""window start"": 1, ""window size"": 2, ""k"": 7}",
