Processing Method,Classifier,Dataset,Overall accuracy,Sensitivity,Specificity,Average accuracy per fold,Patients correct ratio,Channels,Hyperparameters,Notes,Details
HFD,Linear SVM,PP/PDP-RH,0.4137426900584795,0.43990384615384615,0.373134328358209,0.4140968421035816,0.5,['F7'],0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PDP-RH,0.5687134502923976,0.5240384615384616,0.6380597014925373,0.5548481482111512,0.5833333333333334,['F8'],0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PDP-RH,0.6301169590643275,0.8004807692307693,0.3656716417910448,0.6147990682599523,0.6666666666666666,['Pz'],0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PDP-RH,0.4853801169590643,0.5216346153846154,0.4291044776119403,0.48475120939441396,0.5,['P1'],0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PDP-RH,0.44298245614035087,0.5288461538461539,0.30970149253731344,0.42739719760583217,0.3333333333333333,['P2'],0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PDP-RH,0.618421052631579,0.5120192307692307,0.7835820895522388,0.6230456169720736,0.6666666666666666,['P3'],0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PDP-RH,0.5087719298245614,0.5456730769230769,0.45149253731343286,0.5086213441627161,0.5,['P4'],0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PDP-RH,0.40497076023391815,0.35096153846153844,0.48880597014925375,0.4097515631809543,0.3333333333333333,['P5'],0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PDP-RH,0.597953216374269,0.4567307692307692,0.8171641791044776,0.5955501878254456,0.5833333333333334,['P6'],0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PDP-RH,0.5423976608187134,0.5865384615384616,0.47388059701492535,0.5432285582292785,0.5833333333333334,['P7'],0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PDP-RH,0.6710526315789473,0.7764423076923077,0.5074626865671642,0.6610809983546125,0.75,['P8'],0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PDP-RH,0.13157894736842105,0.06490384615384616,0.23507462686567165,0.1354891491278041,0.08333333333333333,['Fp1'],0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PDP-RH,0.5219298245614035,0.7860576923076923,0.11194029850746269,0.5231636199062134,0.5,['Fpz'],0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PDP-RH,0.5847953216374269,0.5793269230769231,0.5932835820895522,0.5741802267196809,0.5833333333333334,['Fp2'],0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PDP-RH,0.5350877192982456,0.7091346153846154,0.26492537313432835,0.5294532733771151,0.5,['F7'],0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PDP-RH,0.52046783625731,0.5793269230769231,0.4291044776119403,0.5275211981606833,0.4166666666666667,['F3'],0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PDP-RH,0.5672514619883041,0.7692307692307693,0.2537313432835821,0.5710900480902923,0.5833333333333334,['F1'],0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PDP-RH,0.2719298245614035,0.1778846153846154,0.417910447761194,0.27790545143626094,0.25,['Fz'],0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PDP-RH,0.5219298245614035,0.38221153846153844,0.7388059701492538,0.5382940455442435,0.5,['F2'],0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PDP-RH,0.5146198830409356,0.5144230769230769,0.5149253731343284,0.5048391813161287,0.5,['F4'],0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PDP-RH,0.5921052631578947,0.6225961538461539,0.5447761194029851,0.5987533877967509,0.5833333333333334,['F8'],0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PDP-RH,0.5058479532163743,0.34615384615384615,0.753731343283582,0.5178574123074057,0.5,['FC3'],0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PDP-RH,0.6637426900584795,0.625,0.7238805970149254,0.6688678401393543,0.75,['FC1'],0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PDP-RH,0.39035087719298245,0.38461538461538464,0.39925373134328357,0.3994300323792544,0.3333333333333333,['FCz'],0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PDP-RH,0.41228070175438597,0.5456730769230769,0.20522388059701493,0.40946100161448945,0.4166666666666667,['FC2'],0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PDP-RH,0.3684210526315789,0.46875,0.2126865671641791,0.3670320258939799,0.3333333333333333,['FC4'],0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PDP-RH,0.5818713450292398,0.6153846153846154,0.5298507462686567,0.565952001366301,0.5833333333333334,['FC6'],0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PDP-RH,0.5818713450292398,0.6971153846153846,0.40298507462686567,0.561577817777562,0.6666666666666666,['T7'],0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PDP-RH,0.6769005847953217,0.5552884615384616,0.8656716417910447,0.6876748615048,0.6666666666666666,['C5'],0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PDP-RH,0.5453216374269005,0.5697115384615384,0.5074626865671642,0.5262255915835031,0.4166666666666667,['C3'],0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PDP-RH,0.6418128654970761,0.6153846153846154,0.6828358208955224,0.641010836602823,0.75,['C1'],0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PDP-RH,0.543859649122807,0.5576923076923077,0.5223880597014925,0.541482582881929,0.5,['Cz'],0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PDP-RH,0.6067251461988304,0.5769230769230769,0.6529850746268657,0.6034968793151426,0.6666666666666666,['C2'],0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PDP-RH,0.5175438596491229,0.6370192307692307,0.332089552238806,0.5103677401711889,0.5833333333333334,['C4'],0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PDP-RH,0.543859649122807,0.6899038461538461,0.31716417910447764,0.5254548326819716,0.5833333333333334,['C6'],0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PDP-RH,0.6915204678362573,0.5096153846153846,0.9738805970149254,0.6886624768323629,0.6666666666666666,['T8'],0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PDP-RH,0.44590643274853803,0.47836538461538464,0.39552238805970147,0.44918390485173393,0.4166666666666667,['CP5'],0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PDP-RH,0.6286549707602339,0.7115384615384616,0.5,0.6145138612888005,0.75,['CP3'],0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
