Processing Method,Classifier,Dataset,Overall accuracy,Sensitivity,Specificity,Average accuracy per fold,Patients correct ratio,Channels,Hyperparameters,Notes,Details
HFD,Linear SVM,PP/PNP-LH,0.508457711,0.344761905,0.6875,0.504976164,0.421052632,"['F3', 'CP4']",0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PNP-LH,0.578109453,0.434285714,0.735416667,0.568373586,0.578947368,"['F3', 'CP5']",0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PNP-LH,0.560199005,0.428571429,0.704166667,0.559770787,0.578947368,"['F3', 'CP6']",0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PNP-LH,0.508457711,0.36952381,0.660416667,0.505124852,0.578947368,"['F3', 'TP7']",0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PNP-LH,0.529353234,0.468571429,0.595833333,0.525578961,0.578947368,"['F3', 'TP8']",0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PNP-LH,0.560199005,0.653333333,0.458333333,0.559899868,0.578947368,"['F3', 'Fz']",0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PNP-LH,0.700497512,0.780952381,0.6125,0.685918119,0.736842105,"['F3', 'F1']",0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PNP-LH,0.566169154,0.371428571,0.779166667,0.575927329,0.684210526,"['F3', 'F2']",0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PNP-LH,0.47761194,0.342857143,0.625,0.487117451,0.421052632,"['F3', 'F4']",0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PNP-LH,0.551243781,0.6,0.497916667,0.553817373,0.578947368,"['F3', 'F5']",0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PNP-LH,0.48159204,0.411428571,0.558333333,0.47540112,0.473684211,"['F3', 'F6']",0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PNP-LH,0.588059701,0.598095238,0.577083333,0.575878397,0.578947368,"['F3', 'F7']",0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PNP-LH,0.540298507,0.367619048,0.729166667,0.557741624,0.578947368,"['F3', 'F8']",0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PNP-LH,0.457711443,0.481904762,0.43125,0.451509414,0.473684211,"['F3', 'Pz']",0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PNP-LH,0.43880597,0.56952381,0.295833333,0.444920097,0.421052632,"['F3', 'P1']",0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PNP-LH,0.437810945,0.365714286,0.516666667,0.432725715,0.368421053,"['F3', 'P2']",0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PNP-LH,0.611940299,0.611428571,0.6125,0.613203761,0.631578947,"['F3', 'P3']",0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PNP-LH,0.495522388,0.487619048,0.504166667,0.489226618,0.473684211,"['F3', 'P4']",0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PNP-LH,0.467661692,0.653333333,0.264583333,0.462851697,0.421052632,"['F3', 'P5']",0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PNP-LH,0.515422886,0.56,0.466666667,0.520305102,0.526315789,"['F3', 'P6']",0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PNP-LH,0.51840796,0.516190476,0.520833333,0.521935292,0.578947368,"['F3', 'P7']",0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PNP-LH,0.521393035,0.485714286,0.560416667,0.525429574,0.526315789,"['F3', 'P8']",0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PNP-LH,0.52039801,0.64,0.389583333,0.51030044,0.473684211,"['F3', 'AFz']",0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PNP-LH,0.529353234,0.577142857,0.477083333,0.522448829,0.368421053,"['F3', 'AF3']",0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PNP-LH,0.463681592,0.499047619,0.425,0.479466212,0.473684211,"['F3', 'AF4']",0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PNP-LH,0.541293532,0.43047619,0.6625,0.53388449,0.421052632,"['F3', 'AF7']",0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PNP-LH,0.409950249,0.367619048,0.45625,0.398955144,0.368421053,"['F3', 'AF8']",0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PNP-LH,0.532338308,0.638095238,0.416666667,0.523296321,0.631578947,"['F3', 'Fp1']",0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PNP-LH,0.478606965,0.491428571,0.464583333,0.47285493,0.421052632,"['F3', 'FP2']",0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PNP-LH,0.455721393,0.462857143,0.447916667,0.460326652,0.421052632,"['F3', 'POz']",0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PNP-LH,0.446766169,0.272380952,0.6375,0.433296793,0.473684211,"['F3', 'PO3']",0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PNP-LH,0.571144279,0.582857143,0.558333333,0.571245606,0.578947368,"['F3', 'PO4']",0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PNP-LH,0.434825871,0.426666667,0.44375,0.443885089,0.421052632,"['F3', 'PO7']",0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PNP-LH,0.512437811,0.632380952,0.38125,0.516909442,0.526315789,"['F3', 'PO8']",0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PNP-LH,0.536318408,0.584761905,0.483333333,0.542871344,0.526315789,"['F3', 'Oz']",0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PNP-LH,0.629850746,0.556190476,0.710416667,0.633568502,0.684210526,"['F3', 'O1']",0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PNP-LH,0.536318408,0.672380952,0.3875,0.51790577,0.421052632,"['F3', 'O2']",0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PNP-LH,0.3960199,0.413333333,0.377083333,0.392756465,0.368421053,"['F3', 'Iz']",0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PNP-LH,0.526368159,0.607619048,0.4375,0.528726252,0.578947368,['Cz'],0.125,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PNP-LH,0.530348259,0.466666667,0.6,0.52932873,0.578947368,['C1'],0.125,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PNP-LH,0.551243781,0.52952381,0.575,0.53646639,0.526315789,['C2'],0.125,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PNP-LH,0.585074627,0.466666667,0.714583333,0.575557218,0.631578947,['C3'],0.125,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PNP-LH,0.48159204,0.575238095,0.379166667,0.484152287,0.473684211,['C4'],0.125,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PNP-LH,0.59800995,0.472380952,0.735416667,0.589717237,0.578947368,['C5'],0.125,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PNP-LH,0.494527363,0.712380952,0.25625,0.475485622,0.526315789,['C6'],0.125,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PNP-LH,0.547263682,0.485714286,0.614583333,0.562033179,0.473684211,['C7'],0.125,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PNP-LH,0.631840796,0.647619048,0.614583333,0.620837397,0.684210526,['C8'],0.125,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PNP-LH,0.471641791,0.52,0.41875,0.449634766,0.526315789,['FCz'],0.125,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PNP-LH,0.56119403,0.6,0.51875,0.548207229,0.526315789,['FC1'],0.125,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PNP-LH,0.571144279,0.514285714,0.633333333,0.57691224,0.526315789,['FC2'],0.125,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PNP-LH,0.507462687,0.453333333,0.566666667,0.515650641,0.473684211,['FC3'],0.125,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PNP-LH,0.55920398,0.693333333,0.4125,0.567316823,0.631578947,['FC4'],0.125,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PNP-LH,0.521393035,0.266666667,0.8,0.521152648,0.473684211,['FC5'],0.125,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PNP-LH,0.583084577,0.632380952,0.529166667,0.589117479,0.578947368,['FC6'],0.125,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PNP-LH,0.574129353,0.401904762,0.7625,0.594300394,0.684210526,['FT7'],0.125,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PNP-LH,0.547263682,0.327619048,0.7875,0.544081181,0.526315789,['FT8'],0.125,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PNP-LH,0.525373134,0.706666667,0.327083333,0.509206145,0.421052632,['CPz'],0.125,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PNP-LH,0.521393035,0.321904762,0.739583333,0.516597684,0.473684211,['CP1'],0.125,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PNP-LH,0.524378109,0.32952381,0.7375,0.509423192,0.526315789,['CP2'],0.125,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PNP-LH,0.432835821,0.405714286,0.4625,0.439566753,0.421052632,['CP3'],0.125,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PNP-LH,0.685572139,0.685714286,0.685416667,0.700275322,0.684210526,['CP4'],0.125,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PNP-LH,0.555223881,0.687619048,0.410416667,0.546253661,0.526315789,['CP5'],0.125,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PNP-LH,0.611940299,0.687619048,0.529166667,0.616662791,0.684210526,['CP6'],0.125,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PNP-LH,0.604975124,0.497142857,0.722916667,0.598806721,0.631578947,['TP7'],0.125,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PNP-LH,0.577114428,0.445714286,0.720833333,0.585452341,0.631578947,['TP8'],0.125,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PNP-LH,0.517412935,0.563809524,0.466666667,0.525189727,0.526315789,['Fz'],0.125,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
